,단지코드,총세대수,임대건물구분,지역,전용면적,전용면적별세대수,빈집,임대료,노선수,버스,주차면수,등록차량수
1821,C1448,1116,아파트,광주광역시,51.26,48,25.0,175900,0.0,2.0,1050.0,1284.0
1822,C1448,1116,아파트,광주광역시,51.82,160,25.0,175900,0.0,2.0,1050.0,1284.0
1823,C1448,1116,아파트,광주광역시,59.64,82,25.0,244020,0.0,2.0,1050.0,1284.0
1824,C1448,1116,아파트,광주광역시,59.69,30,25.0,244020,0.0,2.0,1050.0,1284.0
1825,C1516,456,아파트,전라남도,36.16,205,8.0,65630,0.0,1.0,367.0,475.0
1826,C1516,456,아파트,전라남도,36.16,87,8.0,65630,0.0,1.0,367.0,475.0
1827,C1516,456,아파트,전라남도,36.16,22,8.0,65630,0.0,1.0,367.0,475.0
1828,C1516,456,아파트,전라남도,46.61,118,8.0,107760,0.0,1.0,367.0,475.0
1829,C1516,456,아파트,전라남도,46.61,24,8.0,107760,0.0,1.0,367.0,475.0
1830,C2670,648,아파트,전라북도,33.52,192,9.0,92900,0.0,2.0,600.0,435.0
1831,C2670,648,아파트,전라북도,39.73,144,9.0,111470,0.0,2.0,600.0,435.0
1832,C2670,648,아파트,전라북도,39.84,144,9.0,111470,0.0,2.0,600.0,435.0
1833,C2670,648,아파트,전라북도,39.84,24,9.0,111470,0.0,2.0,600.0,435.0
1834,C2670,648,아파트,전라북도,51.66,144,9.0,148630,0.0,2.0,600.0,435.0
1835,C1365,875,아파트,경기도,39.62,44,5.0,198070,0.0,2.0,903.0,945.0
1836,C1365,875,아파트,경기도,39.62,22,5.0,198070,0.0,2.0,903.0,945.0
1837,C1365,875,아파트,경기도,46.96,89,5.0,262890,0.0,2.0,903.0,945.0
1838,C1365,875,아파트,경기도,51.81,15,5.0,308510,0.0,2.0,903.0,945.0
1839,C1365,875,아파트,경기도,51.9,103,5.0,308510,0.0,2.0,903.0,945.0
1840,C1365,875,아파트,경기도,59.59,142,5.0,373340,0.0,2.0,903.0,945.0
1841,C1365,875,아파트,경기도,59.87,34,5.0,373340,0.0,2.0,903.0,945.0
1842,C1365,875,아파트,경기도,59.87,262,5.0,373340,0.0,2.0,903.0,945.0
1843,C1365,875,아파트,경기도,59.92,28,5.0,373340,0.0,2.0,903.0,945.0
1844,C1365,875,아파트,경기도,59.94,136,5.0,373340,0.0,2.0,903.0,945.0
1845,C1177,1668,아파트,대전광역시,33.82,262,17.0,139970,1.0,10.0,1756.0,1044.0
1846,C1177,1668,아파트,대전광역시,33.82,36,17.0,139970,1.0,10.0,1756.0,1044.0
1847,C1177,1668,아파트,대전광역시,33.91,241,17.0,139970,1.0,10.0,1756.0,1044.0
1848,C1177,1668,아파트,대전광역시,39.52,118,17.0,172190,1.0,10.0,1756.0,1044.0
1849,C1177,1668,아파트,대전광역시,39.8,7,17.0,172190,1.0,10.0,1756.0,1044.0
1850,C1177,1668,아파트,대전광역시,39.91,420,17.0,172190,1.0,10.0,1756.0,1044.0
1851,C1177,1668,아파트,대전광역시,39.91,11,17.0,172190,1.0,10.0,1756.0,1044.0
1852,C1177,1668,아파트,대전광역시,39.91,40,17.0,172190,1.0,10.0,1756.0,1044.0
1853,C1177,1668,아파트,대전광역시,39.91,9,17.0,172190,1.0,10.0,1756.0,1044.0
1854,C1177,1668,아파트,대전광역시,39.94,35,17.0,172190,1.0,10.0,1756.0,1044.0
1855,C1177,1668,아파트,대전광역시,46.69,154,17.0,204390,1.0,10.0,1756.0,1044.0
1856,C1177,1668,아파트,대전광역시,46.84,34,17.0,204390,1.0,10.0,1756.0,1044.0
1857,C1177,1668,아파트,대전광역시,46.97,72,17.0,204390,1.0,10.0,1756.0,1044.0
1858,C1177,1668,아파트,대전광역시,51.76,70,17.0,261370,1.0,10.0,1756.0,1044.0
1859,C1177,1668,아파트,대전광역시,51.83,12,17.0,261370,1.0,10.0,1756.0,1044.0
1860,C1177,1668,아파트,대전광역시,51.9,147,17.0,261370,1.0,10.0,1756.0,1044.0
1861,C1360,443,아파트,경상북도,33.48,172,22.0,69110,0.0,2.0,362.0,375.0
1862,C1360,443,아파트,경상북도,41.99,127,22.0,97920,0.0,2.0,362.0,375.0
1863,C1360,443,아파트,경상북도,46.9,48,22.0,126720,0.0,2.0,362.0,375.0
1864,C1360,443,아파트,경상북도,46.9,24,22.0,126720,0.0,2.0,362.0,375.0
1865,C1360,443,아파트,경상북도,51.97,48,22.0,155530,0.0,2.0,362.0,375.0
1866,C1360,443,아파트,경상북도,51.97,24,22.0,155530,0.0,2.0,362.0,375.0
1867,C2488,1215,아파트,광주광역시,39.25,299,28.0,111740,0.0,4.0,1105.0,1023.0
1868,C2488,1215,아파트,광주광역시,39.77,90,28.0,111740,0.0,4.0,1105.0,1023.0
1869,C2488,1215,아파트,광주광역시,39.96,201,28.0,111740,0.0,4.0,1105.0,1023.0
1870,C2488,1215,아파트,광주광역시,46.54,90,28.0,43380,0.0,4.0,1105.0,1023.0
1871,C2488,1215,아파트,광주광역시,46.85,116,28.0,43380,0.0,4.0,1105.0,1023.0
1872,C2488,1215,아파트,광주광역시,46.9,261,28.0,43380,0.0,4.0,1105.0,1023.0
1873,C2488,1215,아파트,광주광역시,46.9,85,28.0,43380,0.0,4.0,1105.0,1023.0
1874,C2488,1215,아파트,광주광역시,46.98,73,28.0,43380,0.0,4.0,1105.0,1023.0
1875,C1406,1647,아파트,대전광역시,33.82,396,13.0,116430,0.0,2.0,1741.0,1350.0
1876,C1406,1647,아파트,대전광역시,33.82,47,13.0,116430,0.0,2.0,1741.0,1350.0
1877,C1406,1647,아파트,대전광역시,33.82,19,13.0,116430,0.0,2.0,1741.0,1350.0
1878,C1406,1647,아파트,대전광역시,33.91,123,13.0,116430,0.0,2.0,1741.0,1350.0
1879,C1406,1647,아파트,대전광역시,39.52,246,13.0,144910,0.0,2.0,1741.0,1350.0
1880,C1406,1647,아파트,대전광역시,39.91,305,13.0,144910,0.0,2.0,1741.0,1350.0
1881,C1406,1647,아파트,대전광역시,39.91,37,13.0,144910,0.0,2.0,1741.0,1350.0
1882,C1406,1647,아파트,대전광역시,46.69,58,13.0,170940,0.0,2.0,1741.0,1350.0
1883,C1406,1647,아파트,대전광역시,46.69,30,13.0,170940,0.0,2.0,1741.0,1350.0
1884,C1406,1647,아파트,대전광역시,46.97,150,13.0,170940,0.0,2.0,1741.0,1350.0
1885,C1406,1647,아파트,대전광역시,51.76,116,13.0,231630,0.0,2.0,1741.0,1350.0
1886,C1406,1647,아파트,대전광역시,51.76,30,13.0,231630,0.0,2.0,1741.0,1350.0
1887,C1406,1647,아파트,대전광역시,51.83,15,13.0,231630,0.0,2.0,1741.0,1350.0
1888,C1406,1647,아파트,대전광역시,51.9,75,13.0,231630,0.0,2.0,1741.0,1350.0
1889,C1566,462,아파트,전라남도,36.52,12,13.0,87710,0.0,6.0,387.0,284.0
1890,C1566,462,아파트,전라남도,36.74,258,13.0,87710,0.0,6.0,387.0,284.0
1891,C1566,462,아파트,전라남도,36.74,28,13.0,87710,0.0,6.0,387.0,284.0
1892,C1566,462,아파트,전라남도,46.46,56,13.0,123500,0.0,6.0,387.0,284.0
1893,C1566,462,아파트,전라남도,46.46,24,13.0,123500,0.0,6.0,387.0,284.0
1894,C1566,462,아파트,전라남도,51.6,84,13.0,152350,0.0,6.0,387.0,284.0
1895,C1227,806,아파트,경상남도,29.95,75,7.0,151380,0.0,1.0,707.0,823.0
1896,C1227,806,아파트,경상남도,29.96,85,7.0,151380,0.0,1.0,707.0,823.0
1897,C1227,806,아파트,경상남도,36.81,295,7.0,198250,0.0,1.0,707.0,823.0
1898,C1227,806,아파트,경상남도,36.81,40,7.0,198250,0.0,1.0,707.0,823.0
1899,C1227,806,아파트,경상남도,46.73,16,7.0,264350,0.0,1.0,707.0,823.0
1900,C1227,806,아파트,경상남도,46.73,16,7.0,264350,0.0,1.0,707.0,823.0
1901,C1227,806,아파트,경상남도,46.92,75,7.0,264350,0.0,1.0,707.0,823.0
1902,C1227,806,아파트,경상남도,51.87,146,7.0,324430,0.0,1.0,707.0,823.0
1903,C1227,806,아파트,경상남도,51.87,58,7.0,324430,0.0,1.0,707.0,823.0
1904,C2460,1017,아파트,경기도,26.9,192,17.0,138280,0.0,3.0,879.0,793.0
1905,C2460,1017,아파트,경기도,36.8,339,17.0,192670,0.0,3.0,879.0,793.0
1906,C2460,1017,아파트,경기도,46.93,92,17.0,312060,0.0,3.0,879.0,793.0
1907,C2460,1017,아파트,경기도,46.93,86,17.0,312060,0.0,3.0,879.0,793.0
1908,C2460,1017,아파트,경기도,46.93,172,17.0,312060,0.0,3.0,879.0,793.0
1909,C2460,1017,아파트,경기도,55.88,136,17.0,371160,0.0,3.0,879.0,793.0
1910,C2486,589,아파트,경상남도,29.95,44,2.0,151380,0.0,4.0,515.0,587.0
1911,C2486,589,아파트,경상남도,29.96,65,2.0,151380,0.0,4.0,515.0,587.0
1912,C2486,589,아파트,경상남도,36.81,201,2.0,198250,0.0,4.0,515.0,587.0
1913,C2486,589,아파트,경상남도,36.81,20,2.0,198250,0.0,4.0,515.0,587.0
1914,C2486,589,아파트,경상남도,36.81,18,2.0,198250,0.0,4.0,515.0,587.0
1915,C2486,589,아파트,경상남도,46.73,20,2.0,264350,0.0,4.0,515.0,587.0
1916,C2486,589,아파트,경상남도,46.73,20,2.0,264350,0.0,4.0,515.0,587.0
1917,C2486,589,아파트,경상남도,46.92,44,2.0,264350,0.0,4.0,515.0,587.0
1918,C2486,589,아파트,경상남도,51.87,106,2.0,324430,0.0,4.0,515.0,587.0
1919,C2486,589,아파트,경상남도,51.87,51,2.0,324430,0.0,4.0,515.0,587.0
1920,C2106,504,아파트,충청북도,33.39,180,18.0,79280,0.0,2.0,434.0,353.0
1921,C2106,504,아파트,충청북도,39.57,43,18.0,102130,0.0,2.0,434.0,353.0
1922,C2106,504,아파트,충청북도,39.57,129,18.0,102130,0.0,2.0,434.0,353.0
1923,C2106,504,아파트,충청북도,46.9,62,18.0,134570,0.0,2.0,434.0,353.0
1924,C2106,504,아파트,충청북도,46.9,90,18.0,134570,0.0,2.0,434.0,353.0
1925,C1572,937,아파트,경상남도,33.55,88,32.0,93710,0.0,3.0,770.0,479.0
1926,C1572,937,아파트,경상남도,33.55,294,32.0,93710,0.0,3.0,770.0,479.0
1927,C1572,937,아파트,경상남도,36.74,68,32.0,102130,0.0,3.0,770.0,479.0
1928,C1572,937,아파트,경상남도,36.74,140,32.0,102130,0.0,3.0,770.0,479.0
1929,C1572,937,아파트,경상남도,46.43,234,32.0,39620,0.0,3.0,770.0,479.0
1930,C1572,937,아파트,경상남도,51.55,113,32.0,48690,0.0,3.0,770.0,479.0
1931,C1773,840,아파트,경기도,26.91,141,15.0,185730,0.0,4.0,772.0,614.0
1932,C1773,840,아파트,경기도,36.76,23,15.0,263710,0.0,4.0,772.0,614.0
1933,C1773,840,아파트,경기도,36.93,292,15.0,263710,0.0,4.0,772.0,614.0
1934,C1773,840,아파트,경기도,46.73,59,15.0,326760,0.0,4.0,772.0,614.0
1935,C1773,840,아파트,경기도,46.83,133,15.0,326760,0.0,4.0,772.0,614.0
1936,C1773,840,아파트,경기도,46.83,20,15.0,326760,0.0,4.0,772.0,614.0
1937,C1773,840,아파트,경기도,46.94,60,15.0,326760,0.0,4.0,772.0,614.0
1938,C1773,840,아파트,경기도,55.7,56,15.0,379510,0.0,4.0,772.0,614.0
1939,C1773,840,아파트,경기도,55.74,56,15.0,379510,0.0,4.0,772.0,614.0
1940,C1677,1144,아파트,경기도,26.47,108,9.0,150190,0.0,4.0,1039.0,1101.0
1941,C1677,1144,아파트,경기도,26.88,132,9.0,150190,0.0,4.0,1039.0,1101.0
1942,C1677,1144,아파트,경기도,36.64,108,9.0,201790,0.0,4.0,1039.0,1101.0
1943,C1677,1144,아파트,경기도,36.64,60,9.0,201790,0.0,4.0,1039.0,1101.0
1944,C1677,1144,아파트,경기도,36.73,210,9.0,201790,0.0,4.0,1039.0,1101.0
1945,C1677,1144,아파트,경기도,46.42,72,9.0,301540,0.0,4.0,1039.0,1101.0
1946,C1677,1144,아파트,경기도,46.7,140,9.0,301540,0.0,4.0,1039.0,1101.0
1947,C1677,1144,아파트,경기도,46.94,64,9.0,301540,0.0,4.0,1039.0,1101.0
1948,C1677,1144,아파트,경기도,51.98,122,9.0,368040,0.0,4.0,1039.0,1101.0
1949,C1677,1144,아파트,경기도,59.4,50,9.0,419640,0.0,4.0,1039.0,1101.0
1950,C1677,1144,아파트,경기도,59.4,78,9.0,419640,0.0,4.0,1039.0,1101.0
1951,C1823,553,아파트,충청북도,36.74,308,14.0,132990,0.0,3.0,584.0,652.0
1952,C1823,553,아파트,충청북도,36.74,24,14.0,132990,0.0,3.0,584.0,652.0
1953,C1823,553,아파트,충청북도,46.43,24,14.0,183450,0.0,3.0,584.0,652.0
1954,C1823,553,아파트,충청북도,46.43,153,14.0,183450,0.0,3.0,584.0,652.0
1955,C1823,553,아파트,충청북도,46.43,24,14.0,183450,0.0,3.0,584.0,652.0
1956,C1823,553,아파트,충청북도,46.43,20,14.0,183450,0.0,3.0,584.0,652.0
1957,C1344,424,아파트,서울특별시,51.89,35,0.0,620370,0.0,3.0,467.0,509.0
1958,C1344,424,아파트,서울특별시,59.93,43,0.0,665490,0.0,3.0,467.0,509.0
1959,C1344,424,아파트,서울특별시,74.97,41,0.0,317660,0.0,3.0,467.0,509.0
1960,C1344,424,아파트,서울특별시,84.95,39,0.0,363840,0.0,3.0,467.0,509.0
1961,C1344,424,아파트,서울특별시,84.97,42,0.0,368190,0.0,3.0,467.0,509.0
1962,C1344,424,아파트,서울특별시,84.99,100,0.0,361800,0.0,3.0,467.0,509.0
1963,C2692,499,아파트,경상북도,36.64,277,19.0,82600,0.0,2.0,409.0,437.0
1964,C2692,499,아파트,경상북도,36.64,57,19.0,82600,0.0,2.0,409.0,437.0
1965,C2692,499,아파트,경상북도,46.49,60,19.0,132170,0.0,2.0,409.0,437.0
1966,C2692,499,아파트,경상북도,46.49,45,19.0,132170,0.0,2.0,409.0,437.0
1967,C2692,499,아파트,경상북도,51.59,60,19.0,159700,0.0,2.0,409.0,437.0
1968,C2505,200,아파트,경상북도,36.77,52,2.0,74510,0.0,2.0,153.0,163.0
1969,C2505,200,아파트,경상북도,36.77,18,2.0,74510,0.0,2.0,153.0,163.0
1970,C2505,200,아파트,경상북도,36.77,80,2.0,74510,0.0,2.0,153.0,163.0
1971,C2505,200,아파트,경상북도,46.46,10,2.0,114650,0.0,2.0,153.0,163.0
1972,C2505,200,아파트,경상북도,46.48,40,2.0,114650,0.0,2.0,153.0,163.0
1973,C2587,603,아파트,경상북도,39.57,228,23.0,97840,0.0,3.0,506.0,589.0
1974,C2587,603,아파트,경상북도,39.57,60,23.0,97840,0.0,3.0,506.0,589.0
1975,C2587,603,아파트,경상북도,39.93,46,23.0,97840,0.0,3.0,506.0,589.0
1976,C2587,603,아파트,경상북도,46.9,60,23.0,135210,0.0,3.0,506.0,589.0
1977,C2587,603,아파트,경상북도,46.9,12,23.0,135210,0.0,3.0,506.0,589.0
1978,C2587,603,아파트,경상북도,51.93,174,23.0,160490,0.0,3.0,506.0,589.0
1979,C2587,603,아파트,경상북도,51.93,23,23.0,160490,0.0,3.0,506.0,589.0
1980,C2127,700,아파트,경상남도,39.57,240,21.0,127650,0.0,2.0,592.0,403.0
1981,C2127,700,아파트,경상남도,39.57,112,21.0,127650,0.0,2.0,592.0,403.0
1982,C2127,700,아파트,경상남도,46.9,60,21.0,174930,0.0,2.0,592.0,403.0
1983,C2127,700,아파트,경상남도,46.9,60,21.0,174930,0.0,2.0,592.0,403.0
1984,C2127,700,아파트,경상남도,46.9,108,21.0,174930,0.0,2.0,592.0,403.0
1985,C2127,700,아파트,경상남도,51.35,120,21.0,210410,0.0,2.0,592.0,403.0
1986,C1316,107,아파트,충청남도,33.76,96,7.0,19180,0.0,2.0,27.0,22.0
1987,C1316,107,아파트,충청남도,51.73,11,7.0,157520,0.0,2.0,27.0,22.0
1988,C1674,318,아파트,전라남도,36.55,33,4.0,82730,0.0,1.0,262.0,322.0
1989,C1674,318,아파트,전라남도,36.55,17,4.0,82730,0.0,1.0,262.0,322.0
1990,C1674,318,아파트,전라남도,36.57,140,4.0,82730,0.0,1.0,262.0,322.0
1991,C1674,318,아파트,전라남도,46.25,36,4.0,134750,0.0,1.0,262.0,322.0
1992,C1674,318,아파트,전라남도,46.25,70,4.0,134750,0.0,1.0,262.0,322.0
1993,C1674,318,아파트,전라남도,46.9,22,4.0,134750,0.0,1.0,262.0,322.0
1994,C1713,656,아파트,경상남도,36.5,196,2.0,117270,0.0,1.0,527.0,566.0
1995,C1713,656,아파트,경상남도,36.5,84,2.0,117270,0.0,1.0,527.0,566.0
1996,C1713,656,아파트,경상남도,36.5,129,2.0,117270,0.0,1.0,527.0,566.0
1997,C1713,656,아파트,경상남도,36.5,45,2.0,117270,0.0,1.0,527.0,566.0
1998,C1713,656,아파트,경상남도,46.54,90,2.0,166730,0.0,1.0,527.0,566.0
1999,C1713,656,아파트,경상남도,51.93,112,2.0,208120,0.0,1.0,527.0,566.0
2000,C1845,306,아파트,강원도,36.74,156,0.0,189130,0.0,3.0,248.0,277.0
2001,C1845,306,아파트,강원도,46.46,90,0.0,244670,0.0,3.0,248.0,277.0
2002,C1845,306,아파트,강원도,46.51,30,0.0,244670,0.0,3.0,248.0,277.0
2003,C1845,306,아파트,강원도,51.6,30,0.0,321510,0.0,3.0,248.0,277.0
2004,C2082,970,아파트,경기도,26.9,176,19.0,141020,0.0,2.0,845.0,822.0
2005,C2082,970,아파트,경기도,36.8,332,19.0,205230,0.0,2.0,845.0,822.0
2006,C2082,970,아파트,경기도,46.93,144,19.0,332510,0.0,2.0,845.0,822.0
2007,C2082,970,아파트,경기도,46.93,62,19.0,332510,0.0,2.0,845.0,822.0
2008,C2082,970,아파트,경기도,46.93,120,19.0,332510,0.0,2.0,845.0,822.0
2009,C2082,970,아파트,경기도,55.88,136,19.0,395560,0.0,2.0,845.0,822.0
2010,C1328,992,아파트,경기도,26.12,160,36.0,143510,0.0,15.0,871.0,770.0
2011,C1328,992,아파트,경기도,36.55,144,36.0,207930,0.0,15.0,871.0,770.0
2012,C1328,992,아파트,경기도,36.55,26,36.0,207930,0.0,15.0,871.0,770.0
2013,C1328,992,아파트,경기도,36.64,207,36.0,207930,0.0,15.0,871.0,770.0
2014,C1328,992,아파트,경기도,36.78,33,36.0,207930,0.0,15.0,871.0,770.0
2015,C1328,992,아파트,경기도,46.49,69,36.0,64430,0.0,15.0,871.0,770.0
2016,C1328,992,아파트,경기도,46.49,63,36.0,64430,0.0,15.0,871.0,770.0
2017,C1328,992,아파트,경기도,46.61,92,36.0,64430,0.0,15.0,871.0,770.0
2018,C1328,992,아파트,경기도,46.61,38,36.0,64430,0.0,15.0,871.0,770.0
2019,C1328,992,아파트,경기도,51.75,128,36.0,75250,0.0,15.0,871.0,770.0
2020,C1328,992,아파트,경기도,51.75,32,36.0,75250,0.0,15.0,871.0,770.0
2021,C2357,533,아파트,부산광역시,33.51,99,25.0,259350,1.0,2.0,484.0,345.0
2022,C2357,533,아파트,부산광역시,39.64,66,25.0,309750,1.0,2.0,484.0,345.0
2023,C2357,533,아파트,부산광역시,39.86,99,25.0,309750,1.0,2.0,484.0,345.0
2024,C2357,533,아파트,부산광역시,46.21,66,25.0,370650,1.0,2.0,484.0,345.0
2025,C2357,533,아파트,부산광역시,46.98,38,25.0,370650,1.0,2.0,484.0,345.0
2026,C2357,533,아파트,부산광역시,51.3,165,25.0,101080,1.0,2.0,484.0,345.0
2027,C2565,1006,아파트,경상북도,39.72,30,33.0,121150,0.0,3.0,915.0,1090.0
2028,C2565,1006,아파트,경상북도,39.72,10,33.0,121150,0.0,3.0,915.0,1090.0
2029,C2565,1006,아파트,경상북도,39.83,179,33.0,121150,0.0,3.0,915.0,1090.0
2030,C2565,1006,아파트,경상북도,46.9,112,33.0,176230,0.0,3.0,915.0,1090.0
2031,C2565,1006,아파트,경상북도,46.9,30,33.0,176230,0.0,3.0,915.0,1090.0
2032,C2565,1006,아파트,경상북도,46.9,150,33.0,176230,0.0,3.0,915.0,1090.0
2033,C2565,1006,아파트,경상북도,46.9,30,33.0,176230,0.0,3.0,915.0,1090.0
2034,C2565,1006,아파트,경상북도,46.9,15,33.0,176230,0.0,3.0,915.0,1090.0
2035,C2565,1006,아파트,경상북도,46.9,60,33.0,176230,0.0,3.0,915.0,1090.0
2036,C2565,1006,아파트,경상북도,51.93,240,33.0,253330,0.0,3.0,915.0,1090.0
2037,C2565,1006,아파트,경상북도,51.93,90,33.0,253330,0.0,3.0,915.0,1090.0
2038,C2565,1006,아파트,경상북도,59.88,60,33.0,286370,0.0,3.0,915.0,1090.0
2039,C1804,478,아파트,경기도,75.56,6,3.0,530130,0.0,3.0,629.0,951.0
2040,C1804,478,아파트,경기도,84.64,4,3.0,597820,0.0,3.0,629.0,951.0
2041,C1804,478,아파트,경기도,84.97,13,3.0,597820,0.0,3.0,629.0,951.0
2042,C1804,478,아파트,경기도,84.98,3,3.0,597820,0.0,3.0,629.0,951.0
2049,C2255,560,아파트,충청남도,29.33,24,2.0,85710,0.0,2.0,400.0,410.0
2050,C2255,560,아파트,충청남도,29.89,114,2.0,85710,0.0,2.0,400.0,410.0
2051,C2255,560,아파트,충청남도,36.84,178,2.0,108270,0.0,2.0,400.0,410.0
2052,C2255,560,아파트,충청남도,46.5,144,2.0,146630,0.0,2.0,400.0,410.0
2053,C2255,560,아파트,충청남도,23.93,34,2.0,16650,0.0,2.0,400.0,410.0
2054,C2255,560,아파트,충청남도,26.67,66,2.0,63280,0.0,2.0,400.0,410.0
2055,C1343,600,아파트,경기도,36.75,80,8.0,163540,1.0,4.0,528.0,549.0
2056,C1343,600,아파트,경기도,36.75,90,8.0,163540,1.0,4.0,528.0,549.0
2057,C1343,600,아파트,경기도,36.75,45,8.0,163540,1.0,4.0,528.0,549.0
2058,C1343,600,아파트,경기도,46.9,39,8.0,222200,1.0,4.0,528.0,549.0
2059,C1343,600,아파트,경기도,46.9,39,8.0,222200,1.0,4.0,528.0,549.0
2060,C1343,600,아파트,경기도,46.9,203,8.0,222200,1.0,4.0,528.0,549.0
2061,C1343,600,아파트,경기도,51.6,65,8.0,277470,1.0,4.0,528.0,549.0
2062,C1343,600,아파트,경기도,51.6,26,8.0,277470,1.0,4.0,528.0,549.0
2063,C1343,600,아파트,경기도,51.6,13,8.0,277470,1.0,4.0,528.0,549.0
2064,C1987,291,아파트,부산광역시,46.53,31,26.0,368980,3.0,4.0,257.0,166.0
2065,C1987,291,아파트,부산광역시,46.53,128,26.0,368980,3.0,4.0,257.0,166.0
2066,C1987,291,아파트,부산광역시,46.53,35,26.0,368980,3.0,4.0,257.0,166.0
2067,C1987,291,아파트,부산광역시,46.53,6,26.0,368980,3.0,4.0,257.0,166.0
2068,C1987,291,아파트,부산광역시,51.55,19,26.0,422950,3.0,4.0,257.0,166.0
2069,C1987,291,아파트,부산광역시,51.55,72,26.0,422950,3.0,4.0,257.0,166.0
2070,C2479,679,아파트,경기도,36.64,166,13.0,197380,0.0,2.0,615.0,647.0
2071,C2479,679,아파트,경기도,36.64,114,13.0,197380,0.0,2.0,615.0,647.0
2072,C2479,679,아파트,경기도,46.42,18,13.0,298900,0.0,2.0,615.0,647.0
2073,C2479,679,아파트,경기도,46.42,228,13.0,298900,0.0,2.0,615.0,647.0
2074,C2479,679,아파트,경기도,46.42,28,13.0,298900,0.0,2.0,615.0,647.0
2075,C2479,679,아파트,경기도,51.25,28,13.0,360950,0.0,2.0,615.0,647.0
2076,C2479,679,아파트,경기도,51.25,97,13.0,360950,0.0,2.0,615.0,647.0
2077,C2352,1065,아파트,서울특별시,36.05,25,7.0,262700,0.0,4.0,879.0,793.0
2078,C2352,1065,아파트,서울특별시,36.08,448,7.0,262700,0.0,4.0,879.0,793.0
2079,C2352,1065,아파트,서울특별시,36.62,84,7.0,262700,0.0,4.0,879.0,793.0
2080,C2352,1065,아파트,서울특별시,46.01,128,7.0,373500,0.0,4.0,879.0,793.0
2081,C2352,1065,아파트,서울특별시,46.01,52,7.0,373500,0.0,4.0,879.0,793.0
2082,C2352,1065,아파트,서울특별시,46.05,64,7.0,373500,0.0,4.0,879.0,793.0
2083,C2352,1065,아파트,서울특별시,46.71,72,7.0,373500,0.0,4.0,879.0,793.0
2084,C2352,1065,아파트,서울특별시,21.78,62,7.0,82150,0.0,4.0,879.0,793.0
2085,C2352,1065,아파트,서울특별시,29.43,94,7.0,110110,0.0,4.0,879.0,793.0
2086,C2352,1065,아파트,서울특별시,29.43,36,7.0,110110,0.0,4.0,879.0,793.0
2087,C1310,1037,아파트,강원도,26.99,150,17.0,80070,0.0,6.0,936.0,1084.0
2088,C1310,1037,아파트,강원도,39.97,510,17.0,110530,0.0,6.0,936.0,1084.0
2089,C1310,1037,아파트,강원도,39.97,30,17.0,110530,0.0,6.0,936.0,1084.0
2090,C1310,1037,아파트,강원도,39.98,90,17.0,110530,0.0,6.0,936.0,1084.0
2091,C1310,1037,아파트,강원도,46.98,90,17.0,204150,0.0,6.0,936.0,1084.0
2092,C1310,1037,아파트,강원도,46.98,15,17.0,204150,0.0,6.0,936.0,1084.0
2093,C1310,1037,아파트,강원도,51.98,30,17.0,278590,0.0,6.0,936.0,1084.0
2094,C1310,1037,아파트,강원도,51.98,110,17.0,278590,0.0,6.0,936.0,1084.0
2095,C1310,1037,아파트,강원도,51.98,12,17.0,278590,0.0,6.0,936.0,1084.0
2096,C1738,715,아파트,경상남도,36.88,120,13.0,100380,0.0,3.0,582.0,682.0
2097,C1738,715,아파트,경상남도,36.88,360,13.0,100380,0.0,3.0,582.0,682.0
2098,C1738,715,아파트,경상남도,46.98,156,13.0,149220,0.0,3.0,582.0,682.0
2099,C1738,715,아파트,경상남도,51.69,79,13.0,184330,0.0,3.0,582.0,682.0
2100,C1039,790,아파트,서울특별시,51.32,126,13.0,-,0.0,3.0,673.0,645.0
